,date,max_temp,postcode
0,20180523.0,24.5,26197.0
1,20180524.0,24.5,26197.0
2,20180525.0,25.5,26197.0
3,20180526.0,27.9,26197.0
4,20180527.0,26.6,26197.0
5,20180528.0,29.6,26197.0
6,20180529.0,29.9,26197.0
7,20180530.0,26.5,26197.0
8,20180531.0,28.6,26197.0
9,20180601.0,28.9,26197.0
10,20180602.0,19.5,26197.0
11,20180603.0,22.4,26197.0
12,20180604.0,20.0,26197.0
13,20180605.0,23.1,26197.0
14,20180606.0,25.4,26197.0
15,20180607.0,29.8,26197.0
16,20180608.0,29.1,26197.0
17,20180609.0,28.3,26197.0
18,20180610.0,23.5,26197.0
19,20180611.0,22.4,26197.0
20,20180612.0,18.7,26197.0
21,20180613.0,18.1,26197.0
22,20180614.0,22.4,26197.0
23,20180615.0,22.7,26197.0
24,20180616.0,24.7,26197.0
25,20180617.0,20.0,26197.0
26,20180618.0,21.2,26197.0
27,20180619.0,21.7,26197.0
28,20180620.0,26.7,26197.0
29,20180621.0,16.9,26197.0
30,20180622.0,17.4,26197.0
31,20180623.0,17.3,26197.0
32,20180624.0,14.8,26197.0
33,20180625.0,19.2,26197.0
34,20180626.0,19.3,26197.0
35,20180627.0,25.8,26197.0
36,20180628.0,27.0,26197.0
37,20180629.0,26.4,26197.0
38,20180630.0,25.5,26197.0
39,20180701.0,25.1,26197.0
40,20180702.0,25.7,26197.0
41,20180523.0,20.6,72458.0
42,20180524.0,21.2,72458.0
43,20180525.0,23.2,72458.0
44,20180526.0,26.0,72458.0
45,20180527.0,23.6,72458.0
46,20180528.0,26.0,72458.0
47,20180529.0,22.0,72458.0
48,20180530.0,25.2,72458.0
49,20180531.0,23.5,72458.0
50,20180601.0,21.4,72458.0
51,20180602.0,22.5,72458.0
52,20180603.0,24.0,72458.0
53,20180604.0,25.7,72458.0
54,20180605.0,25.5,72458.0
55,20180606.0,26.5,72458.0
56,20180607.0,22.4,72458.0
57,20180608.0,23.3,72458.0
58,20180609.0,22.4,72458.0
59,20180610.0,24.6,72458.0
60,20180611.0,24.1,72458.0
61,20180612.0,19.7,72458.0
62,20180613.0,13.1,72458.0
63,20180614.0,18.9,72458.0
64,20180615.0,19.6,72458.0
65,20180616.0,22.5,72458.0
66,20180617.0,21.1,72458.0
67,20180618.0,21.8,72458.0
68,20180619.0,24.1,72458.0
69,20180620.0,27.9,72458.0
70,20180621.0,23.5,72458.0
71,20180622.0,15.3,72458.0
72,20180623.0,17.4,72458.0
73,20180624.0,17.9,72458.0
74,20180625.0,19.2,72458.0
75,20180626.0,19.0,72458.0
76,20180627.0,21.6,72458.0
77,20180628.0,18.7,72458.0
78,20180629.0,23.6,72458.0
79,20180630.0,27.3,72458.0
80,20180701.0,24.4,72458.0
81,20180702.0,26.8,72458.0
82,20180523.0,26.9,94501.0
83,20180524.0,24.5,94501.0
84,20180525.0,23.9,94501.0
85,20180526.0,27.1,94501.0
86,20180527.0,29.2,94501.0
87,20180528.0,28.8,94501.0
88,20180529.0,30.6,94501.0
89,20180530.0,28.6,94501.0
90,20180531.0,30.3,94501.0
91,20180601.0,25.0,94501.0
92,20180602.0,26.0,94501.0
93,20180603.0,28.9,94501.0
94,20180604.0,29.6,94501.0
95,20180605.0,30.0,94501.0
96,20180606.0,30.7,94501.0
97,20180607.0,28.1,94501.0
98,20180608.0,30.7,94501.0
99,20180609.0,27.1,94501.0
100,20180610.0,28.8,94501.0
101,20180611.0,31.2,94501.0
102,20180612.0,26.1,94501.0
103,20180613.0,17.0,94501.0
104,20180614.0,20.1,94501.0
105,20180615.0,24.1,94501.0
106,20180616.0,27.5,94501.0
107,20180617.0,27.4,94501.0
108,20180618.0,25.3,94501.0
109,20180619.0,23.6,94501.0
110,20180620.0,28.4,94501.0
111,20180621.0,30.8,94501.0
112,20180622.0,18.4,94501.0
113,20180623.0,18.0,94501.0
114,20180624.0,20.2,94501.0
115,20180625.0,21.3,94501.0
116,20180626.0,24.7,94501.0
117,20180627.0,23.8,94501.0
118,20180628.0,16.1,94501.0
119,20180629.0,25.7,94501.0
120,20180630.0,26.7,94501.0
121,20180701.0,24.0,94501.0
122,20180702.0,25.7,94501.0
123,20180523.0,24.9,49594.0
124,20180524.0,23.7,49594.0
125,20180525.0,25.5,49594.0
126,20180526.0,28.3,49594.0
127,20180527.0,27.4,49594.0
128,20180528.0,29.7,49594.0
129,20180529.0,31.6,49594.0
130,20180530.0,27.0,49594.0
131,20180531.0,29.2,49594.0
132,20180601.0,25.4,49594.0
133,20180602.0,20.5,49594.0
134,20180603.0,22.7,49594.0
135,20180604.0,21.5,49594.0
136,20180605.0,22.3,49594.0
137,20180606.0,26.4,49594.0
138,20180607.0,29.7,49594.0
139,20180608.0,27.4,49594.0
140,20180609.0,27.5,49594.0
141,20180610.0,22.8,49594.0
142,20180611.0,21.7,49594.0
143,20180612.0,18.5,49594.0
144,20180613.0,17.7,49594.0
145,20180614.0,21.0,49594.0
146,20180615.0,23.3,49594.0
147,20180616.0,24.1,49594.0
148,20180617.0,20.7,49594.0
149,20180618.0,20.7,49594.0
150,20180619.0,20.6,49594.0
151,20180620.0,26.5,49594.0
152,20180621.0,16.7,49594.0
153,20180622.0,16.7,49594.0
154,20180623.0,17.4,49594.0
155,20180624.0,15.3,49594.0
156,20180625.0,20.2,49594.0
157,20180626.0,17.4,49594.0
158,20180627.0,25.4,49594.0
159,20180628.0,26.3,49594.0
160,20180629.0,26.7,49594.0
161,20180630.0,25.2,49594.0
162,20180701.0,24.1,49594.0
163,20180702.0,25.1,49594.0
164,20180523.0,24.7,36304.0
165,20180524.0,18.0,36304.0
166,20180525.0,22.4,36304.0
167,20180526.0,27.3,36304.0
168,20180527.0,27.2,36304.0
169,20180528.0,29.3,36304.0
170,20180529.0,28.5,36304.0
171,20180530.0,27.0,36304.0
172,20180531.0,28.4,36304.0
173,20180601.0,23.1,36304.0
174,20180602.0,22.0,36304.0
175,20180603.0,25.7,36304.0
176,20180604.0,26.7,36304.0
177,20180605.0,24.8,36304.0
178,20180606.0,28.0,36304.0
179,20180607.0,27.9,36304.0
180,20180608.0,28.6,36304.0
181,20180609.0,29.8,36304.0
182,20180610.0,25.7,36304.0
183,20180611.0,22.8,36304.0
184,20180612.0,17.1,36304.0
185,20180613.0,15.4,36304.0
186,20180614.0,20.2,36304.0
187,20180615.0,22.4,36304.0
188,20180616.0,24.5,36304.0
189,20180617.0,21.6,36304.0
190,20180618.0,21.4,36304.0
191,20180619.0,21.6,36304.0
192,20180620.0,27.0,36304.0
193,20180621.0,21.5,36304.0
194,20180622.0,14.8,36304.0
195,20180623.0,17.6,36304.0
196,20180624.0,18.1,36304.0
197,20180625.0,21.1,36304.0
198,20180626.0,22.0,36304.0
199,20180627.0,24.1,36304.0
200,20180628.0,26.6,36304.0
201,20180629.0,29.0,36304.0
202,20180630.0,24.8,36304.0
203,20180701.0,23.3,36304.0
204,20180702.0,25.4,36304.0
205,20180523.0,21.4,26486.0
206,20180524.0,22.8,26486.0
207,20180525.0,24.1,26486.0
208,20180526.0,23.0,26486.0
209,20180527.0,20.8,26486.0
210,20180528.0,23.1,26486.0
211,20180529.0,27.3,26486.0
212,20180530.0,24.3,26486.0
213,20180531.0,25.4,26486.0
214,20180601.0,24.1,26486.0
215,20180602.0,16.8,26486.0
216,20180603.0,16.0,26486.0
217,20180604.0,15.2,26486.0
218,20180605.0,16.1,26486.0
219,20180606.0,23.8,26486.0
220,20180607.0,26.1,26486.0
221,20180608.0,21.8,26486.0
222,20180609.0,19.2,26486.0
223,20180610.0,17.9,26486.0
224,20180611.0,15.1,26486.0
225,20180612.0,14.7,26486.0
226,20180613.0,14.4,26486.0
227,20180614.0,19.4,26486.0
228,20180615.0,21.4,26486.0
229,20180616.0,19.1,26486.0
230,20180617.0,16.9,26486.0
231,20180618.0,16.8,26486.0
232,20180619.0,16.3,26486.0
233,20180620.0,22.2,26486.0
234,20180621.0,15.4,26486.0
235,20180622.0,13.9,26486.0
236,20180623.0,13.6,26486.0
237,20180624.0,14.3,26486.0
238,20180625.0,14.6,26486.0
239,20180626.0,14.1,26486.0
240,20180627.0,18.0,26486.0
241,20180628.0,18.7,26486.0
242,20180629.0,19.8,26486.0
243,20180630.0,20.0,26486.0
244,20180701.0,21.9,26486.0
245,20180702.0,17.9,26486.0
246,20180523,,86972
247,20180524,,86972
248,20180525,,86972
249,20180526,,86972
250,20180527,,86972
251,20180528,,86972
252,20180529,,86972
253,20180530,,86972
254,20180531,,86972
255,20180601,,86972
256,20180602,,86972
257,20180603,,86972
258,20180604,,86972
259,20180605,,86972
260,20180606,,86972
261,20180607,,86972
262,20180608,,86972
263,20180609,,86972
264,20180610,,86972
265,20180611,,86972
266,20180612,,86972
267,20180613,,86972
268,20180614,,86972
269,20180615,,86972
270,20180616,,86972
271,20180617,,86972
272,20180618,,86972
273,20180619,,86972
274,20180620,,86972
275,20180621,,86972
276,20180622,,86972
277,20180623,,86972
278,20180624,,86972
279,20180625,,86972
280,20180626,,86972
281,20180627,,86972
282,20180628,,86972
283,20180629,,86972
284,20180630,,86972
285,20180701,,86972
286,20180702,,86972
287,20180523.0,24.6,9326.0
288,20180524.0,24.1,9326.0
289,20180525.0,26.0,9326.0
290,20180526.0,27.2,9326.0
291,20180527.0,26.9,9326.0
292,20180528.0,29.5,9326.0
293,20180529.0,30.3,9326.0
294,20180530.0,27.6,9326.0
295,20180531.0,30.0,9326.0
296,20180601.0,27.6,9326.0
297,20180602.0,21.3,9326.0
298,20180603.0,25.3,9326.0
299,20180604.0,26.5,9326.0
300,20180605.0,20.9,9326.0
301,20180606.0,25.2,9326.0
302,20180607.0,28.8,9326.0
303,20180608.0,29.4,9326.0
304,20180609.0,30.1,9326.0
305,20180610.0,26.9,9326.0
306,20180611.0,22.9,9326.0
307,20180612.0,20.9,9326.0
308,20180613.0,16.1,9326.0
309,20180614.0,20.5,9326.0
310,20180615.0,23.0,9326.0
311,20180616.0,24.7,9326.0
312,20180617.0,26.4,9326.0
313,20180618.0,22.0,9326.0
314,20180619.0,24.2,9326.0
315,20180620.0,29.0,9326.0
316,20180621.0,28.2,9326.0
317,20180622.0,14.8,9326.0
318,20180623.0,13.1,9326.0
319,20180624.0,15.2,9326.0
320,20180625.0,20.4,9326.0
321,20180626.0,22.0,9326.0
322,20180627.0,23.3,9326.0
323,20180628.0,26.1,9326.0
324,20180629.0,29.0,9326.0
325,20180630.0,22.1,9326.0
326,20180701.0,21.3,9326.0
327,20180702.0,23.1,9326.0
328,20180523.0,23.5,85250.0
329,20180524.0,20.3,85250.0
330,20180525.0,23.8,85250.0
331,20180526.0,24.9,85250.0
332,20180527.0,26.3,85250.0
333,20180528.0,27.9,85250.0
334,20180529.0,27.3,85250.0
335,20180530.0,26.4,85250.0
336,20180531.0,28.0,85250.0
337,20180601.0,23.9,85250.0
338,20180602.0,24.1,85250.0
339,20180603.0,26.5,85250.0
340,20180604.0,27.2,85250.0
341,20180605.0,27.7,85250.0
342,20180606.0,27.0,85250.0
343,20180607.0,25.6,85250.0
344,20180608.0,26.9,85250.0
345,20180609.0,27.2,85250.0
346,20180610.0,26.5,85250.0
347,20180611.0,28.8,85250.0
348,20180612.0,23.4,85250.0
349,20180613.0,15.4,85250.0
350,20180614.0,17.2,85250.0
351,20180615.0,21.8,85250.0
352,20180616.0,24.9,85250.0
353,20180617.0,23.5,85250.0
354,20180618.0,23.0,85250.0
355,20180619.0,24.6,85250.0
356,20180620.0,27.5,85250.0
357,20180621.0,27.3,85250.0
358,20180622.0,15.9,85250.0
359,20180623.0,18.1,85250.0
360,20180624.0,18.7,85250.0
361,20180625.0,20.1,85250.0
362,20180626.0,22.0,85250.0
363,20180627.0,22.0,85250.0
364,20180628.0,16.2,85250.0
365,20180629.0,23.7,85250.0
366,20180630.0,26.1,85250.0
367,20180701.0,22.2,85250.0
368,20180702.0,24.2,85250.0
369,20180523.0,24.5,55234.0
370,20180524.0,22.2,55234.0
371,20180525.0,25.1,55234.0
372,20180526.0,27.4,55234.0
373,20180527.0,27.6,55234.0
374,20180528.0,29.1,55234.0
375,20180529.0,25.4,55234.0
376,20180530.0,28.6,55234.0
377,20180531.0,28.1,55234.0
378,20180601.0,24.0,55234.0
379,20180602.0,24.6,55234.0
380,20180603.0,25.7,55234.0
381,20180604.0,28.2,55234.0
382,20180605.0,27.4,55234.0
383,20180606.0,28.6,55234.0
384,20180607.0,26.0,55234.0
385,20180608.0,27.1,55234.0
386,20180609.0,28.2,55234.0
387,20180610.0,27.2,55234.0
388,20180611.0,25.0,55234.0
389,20180612.0,16.8,55234.0
390,20180613.0,17.1,55234.0
391,20180614.0,21.1,55234.0
392,20180615.0,22.1,55234.0
393,20180616.0,25.9,55234.0
394,20180617.0,23.1,55234.0
395,20180618.0,22.5,55234.0
396,20180619.0,23.8,55234.0
397,20180620.0,29.5,55234.0
398,20180621.0,24.7,55234.0
399,20180622.0,18.6,55234.0
400,20180623.0,19.8,55234.0
401,20180624.0,21.8,55234.0
402,20180625.0,22.7,55234.0
403,20180626.0,25.0,55234.0
404,20180627.0,26.1,55234.0
405,20180628.0,26.9,55234.0
406,20180629.0,29.3,55234.0
407,20180630.0,29.1,55234.0
408,20180701.0,26.1,55234.0
409,20180702.0,26.8,55234.0
410,20180523.0,26.0,92224.0
411,20180524.0,22.0,92224.0
412,20180525.0,24.3,92224.0
413,20180526.0,27.4,92224.0
414,20180527.0,30.1,92224.0
415,20180528.0,32.2,92224.0
416,20180529.0,31.4,92224.0
417,20180530.0,29.9,92224.0
418,20180531.0,32.3,92224.0
419,20180601.0,25.0,92224.0
420,20180602.0,24.7,92224.0
421,20180603.0,28.0,92224.0
422,20180604.0,29.2,92224.0
423,20180605.0,29.5,92224.0
424,20180606.0,29.0,92224.0
425,20180607.0,29.7,92224.0
426,20180608.0,29.5,92224.0
427,20180609.0,28.7,92224.0
428,20180610.0,28.4,92224.0
429,20180611.0,29.6,92224.0
430,20180612.0,23.6,92224.0
431,20180613.0,17.5,92224.0
432,20180614.0,19.5,92224.0
433,20180615.0,24.0,92224.0
434,20180616.0,27.3,92224.0
435,20180617.0,24.8,92224.0
436,20180618.0,24.3,92224.0
437,20180619.0,25.7,92224.0
438,20180620.0,30.1,92224.0
439,20180621.0,29.0,92224.0
440,20180622.0,15.6,92224.0
441,20180623.0,17.3,92224.0
442,20180624.0,19.2,92224.0
443,20180625.0,22.5,92224.0
444,20180626.0,24.2,92224.0
445,20180627.0,25.2,92224.0
446,20180628.0,21.1,92224.0
447,20180629.0,29.2,92224.0
448,20180630.0,27.2,92224.0
449,20180701.0,24.3,92224.0
450,20180702.0,26.6,92224.0
451,20180523.0,24.7,83552.0
452,20180524.0,20.8,83552.0
453,20180525.0,24.7,83552.0
454,20180526.0,26.9,83552.0
455,20180527.0,27.8,83552.0
456,20180528.0,29.2,83552.0
457,20180529.0,29.9,83552.0
458,20180530.0,27.8,83552.0
459,20180531.0,30.2,83552.0
460,20180601.0,24.2,83552.0
461,20180602.0,24.6,83552.0
462,20180603.0,27.5,83552.0
463,20180604.0,28.6,83552.0
464,20180605.0,28.7,83552.0
465,20180606.0,28.1,83552.0
466,20180607.0,24.3,83552.0
467,20180608.0,27.5,83552.0
468,20180609.0,26.8,83552.0
469,20180610.0,27.0,83552.0
470,20180611.0,29.3,83552.0
471,20180612.0,22.7,83552.0
472,20180613.0,16.0,83552.0
473,20180614.0,19.1,83552.0
474,20180615.0,21.9,83552.0
475,20180616.0,24.8,83552.0
476,20180617.0,24.3,83552.0
477,20180618.0,21.7,83552.0
478,20180619.0,24.6,83552.0
479,20180620.0,28.0,83552.0
480,20180621.0,28.6,83552.0
481,20180622.0,16.7,83552.0
482,20180623.0,18.0,83552.0
483,20180624.0,19.3,83552.0
484,20180625.0,17.8,83552.0
485,20180626.0,21.8,83552.0
486,20180627.0,20.6,83552.0
487,20180628.0,14.9,83552.0
488,20180629.0,21.6,83552.0
489,20180630.0,26.4,83552.0
490,20180701.0,22.0,83552.0
491,20180702.0,24.2,83552.0
492,20180523.0,25.1,56626.0
493,20180524.0,21.5,56626.0
494,20180525.0,27.7,56626.0
495,20180526.0,29.0,56626.0
496,20180527.0,28.2,56626.0
497,20180528.0,30.8,56626.0
498,20180529.0,28.8,56626.0
499,20180530.0,29.6,56626.0
500,20180531.0,29.2,56626.0
501,20180601.0,21.5,56626.0
502,20180602.0,23.7,56626.0
503,20180603.0,26.4,56626.0
504,20180604.0,28.3,56626.0
505,20180605.0,25.7,56626.0
506,20180606.0,30.1,56626.0
507,20180607.0,28.4,56626.0
508,20180608.0,25.1,56626.0
509,20180609.0,27.7,56626.0
510,20180610.0,26.7,56626.0
511,20180611.0,23.1,56626.0
512,20180612.0,19.1,56626.0
513,20180613.0,17.6,56626.0
514,20180614.0,21.6,56626.0
515,20180615.0,23.6,56626.0
516,20180616.0,26.9,56626.0
517,20180617.0,22.4,56626.0
518,20180618.0,22.6,56626.0
519,20180619.0,22.9,56626.0
520,20180620.0,30.0,56626.0
521,20180621.0,22.4,56626.0
522,20180622.0,17.3,56626.0
523,20180623.0,17.3,56626.0
524,20180624.0,20.0,56626.0
525,20180625.0,20.7,56626.0
526,20180626.0,23.4,56626.0
527,20180627.0,28.0,56626.0
528,20180628.0,28.7,56626.0
529,20180629.0,30.4,56626.0
530,20180630.0,29.2,56626.0
531,20180701.0,26.7,56626.0
532,20180702.0,28.0,56626.0
533,20180523.0,25.0,16278.0
534,20180524.0,25.7,16278.0
535,20180525.0,26.4,16278.0
536,20180526.0,25.9,16278.0
537,20180527.0,28.1,16278.0
538,20180528.0,30.9,16278.0
539,20180529.0,30.5,16278.0
540,20180530.0,31.7,16278.0
541,20180531.0,31.4,16278.0
542,20180601.0,31.7,16278.0
543,20180602.0,27.0,16278.0
544,20180603.0,26.4,16278.0
545,20180604.0,26.4,16278.0
546,20180605.0,25.6,16278.0
547,20180606.0,23.9,16278.0
548,20180607.0,26.6,16278.0
549,20180608.0,30.3,16278.0
550,20180609.0,32.0,16278.0
551,20180610.0,29.3,16278.0
552,20180611.0,24.5,16278.0
553,20180612.0,19.7,16278.0
554,20180613.0,17.2,16278.0
555,20180614.0,22.2,16278.0
556,20180615.0,24.0,16278.0
557,20180616.0,26.7,16278.0
558,20180617.0,26.8,16278.0
559,20180618.0,23.7,16278.0
560,20180619.0,24.8,16278.0
561,20180620.0,26.7,16278.0
562,20180621.0,26.5,16278.0
563,20180622.0,19.0,16278.0
564,20180623.0,20.4,16278.0
565,20180624.0,17.7,16278.0
566,20180625.0,21.8,16278.0
567,20180626.0,24.5,16278.0
568,20180627.0,26.0,16278.0
569,20180628.0,28.0,16278.0
570,20180629.0,28.9,16278.0
571,20180630.0,22.8,16278.0
572,20180701.0,21.9,16278.0
573,20180702.0,25.2,16278.0
574,20180523.0,21.4,17389.0
575,20180524.0,22.4,17389.0
576,20180525.0,19.4,17389.0
577,20180526.0,22.8,17389.0
578,20180527.0,23.2,17389.0
579,20180528.0,28.8,17389.0
580,20180529.0,28.9,17389.0
581,20180530.0,30.6,17389.0
582,20180531.0,26.8,17389.0
583,20180601.0,26.1,17389.0
584,20180602.0,27.7,17389.0
585,20180603.0,25.9,17389.0
586,20180604.0,22.0,17389.0
587,20180605.0,22.0,17389.0
588,20180606.0,22.2,17389.0
589,20180607.0,25.9,17389.0
590,20180608.0,28.4,17389.0
591,20180609.0,30.9,17389.0
592,20180610.0,31.4,17389.0
593,20180611.0,22.1,17389.0
594,20180612.0,16.6,17389.0
595,20180613.0,18.2,17389.0
596,20180614.0,21.5,17389.0
597,20180615.0,23.6,17389.0
598,20180616.0,25.7,17389.0
599,20180617.0,24.8,17389.0
600,20180618.0,23.2,17389.0
601,20180619.0,24.0,17389.0
602,20180620.0,26.3,17389.0
603,20180621.0,24.2,17389.0
604,20180622.0,20.1,17389.0
605,20180623.0,19.5,17389.0
606,20180624.0,18.6,17389.0
607,20180625.0,21.8,17389.0
608,20180626.0,25.3,17389.0
609,20180627.0,23.4,17389.0
610,20180628.0,26.0,17389.0
611,20180629.0,25.5,17389.0
612,20180630.0,21.9,17389.0
613,20180701.0,20.6,17389.0
614,20180702.0,23.8,17389.0
615,20180523.0,19.5,18556.0
616,20180524.0,16.0,18556.0
617,20180525.0,15.0,18556.0
618,20180526.0,18.3,18556.0
619,20180527.0,15.5,18556.0
620,20180528.0,16.1,18556.0
621,20180529.0,19.1,18556.0
622,20180530.0,18.1,18556.0
623,20180531.0,16.5,18556.0
624,20180601.0,17.8,18556.0
625,20180602.0,20.1,18556.0
626,20180603.0,20.3,18556.0
627,20180604.0,19.8,18556.0
628,20180605.0,18.0,18556.0
629,20180606.0,18.6,18556.0
630,20180607.0,19.6,18556.0
631,20180608.0,22.9,18556.0
632,20180609.0,20.4,18556.0
633,20180610.0,23.0,18556.0
634,20180611.0,18.4,18556.0
635,20180612.0,17.4,18556.0
636,20180613.0,17.8,18556.0
637,20180614.0,20.7,18556.0
638,20180615.0,19.1,18556.0
639,20180616.0,20.6,18556.0
640,20180617.0,20.9,18556.0
641,20180618.0,20.5,18556.0
642,20180619.0,20.5,18556.0
643,20180620.0,25.5,18556.0
644,20180621.0,17.6,18556.0
645,20180622.0,17.7,18556.0
646,20180623.0,17.5,18556.0
647,20180624.0,17.6,18556.0
648,20180625.0,18.6,18556.0
649,20180626.0,21.8,18556.0
650,20180627.0,19.5,18556.0
651,20180628.0,23.4,18556.0
652,20180629.0,20.6,18556.0
653,20180630.0,20.4,18556.0
654,20180701.0,19.6,18556.0
655,20180702.0,21.4,18556.0
656,20180523.0,25.7,97450.0
657,20180524.0,21.2,97450.0
658,20180525.0,25.5,97450.0
659,20180526.0,27.5,97450.0
660,20180527.0,29.3,97450.0
661,20180528.0,30.6,97450.0
662,20180529.0,29.4,97450.0
663,20180530.0,28.1,97450.0
664,20180531.0,30.0,97450.0
665,20180601.0,25.3,97450.0
666,20180602.0,24.4,97450.0
667,20180603.0,27.2,97450.0
668,20180604.0,28.8,97450.0
669,20180605.0,28.3,97450.0
670,20180606.0,29.0,97450.0
671,20180607.0,28.7,97450.0
672,20180608.0,29.2,97450.0
673,20180609.0,30.5,97450.0
674,20180610.0,28.1,97450.0
675,20180611.0,26.5,97450.0
676,20180612.0,19.4,97450.0
677,20180613.0,16.9,97450.0
678,20180614.0,20.5,97450.0
679,20180615.0,21.4,97450.0
680,20180616.0,25.7,97450.0
681,20180617.0,23.9,97450.0
682,20180618.0,23.3,97450.0
683,20180619.0,25.2,97450.0
684,20180620.0,29.5,97450.0
685,20180621.0,25.9,97450.0
686,20180622.0,17.5,97450.0
687,20180623.0,17.3,97450.0
688,20180624.0,21.2,97450.0
689,20180625.0,22.1,97450.0
690,20180626.0,23.5,97450.0
691,20180627.0,25.6,97450.0
692,20180628.0,27.7,97450.0
693,20180629.0,29.9,97450.0
694,20180630.0,27.2,97450.0
695,20180701.0,25.3,97450.0
696,20180702.0,26.7,97450.0
697,20180523.0,26.5,6556.0
698,20180524.0,18.7,6556.0
699,20180525.0,25.7,6556.0
700,20180526.0,27.4,6556.0
701,20180527.0,27.3,6556.0
702,20180528.0,30.1,6556.0
703,20180529.0,31.3,6556.0
704,20180530.0,28.5,6556.0
705,20180531.0,29.8,6556.0
706,20180601.0,28.5,6556.0
707,20180602.0,22.8,6556.0
708,20180603.0,26.8,6556.0
709,20180604.0,27.7,6556.0
710,20180605.0,24.4,6556.0
711,20180606.0,27.1,6556.0
712,20180607.0,31.1,6556.0
713,20180608.0,30.8,6556.0
714,20180609.0,32.2,6556.0
715,20180610.0,27.0,6556.0
716,20180611.0,24.1,6556.0
717,20180612.0,21.6,6556.0
718,20180613.0,16.1,6556.0
719,20180614.0,24.2,6556.0
720,20180615.0,23.5,6556.0
721,20180616.0,27.4,6556.0
722,20180617.0,25.3,6556.0
723,20180618.0,24.2,6556.0
724,20180619.0,24.5,6556.0
725,20180620.0,30.6,6556.0
726,20180621.0,26.5,6556.0
727,20180622.0,18.1,6556.0
728,20180623.0,16.8,6556.0
729,20180624.0,16.7,6556.0
730,20180625.0,23.6,6556.0
731,20180626.0,24.7,6556.0
732,20180627.0,25.2,6556.0
733,20180628.0,28.6,6556.0
734,20180629.0,30.2,6556.0
735,20180630.0,24.4,6556.0
736,20180701.0,23.5,6556.0
737,20180702.0,24.9,6556.0
738,20180523.0,21.9,82541.0
739,20180524.0,19.3,82541.0
740,20180525.0,23.5,82541.0
741,20180526.0,24.2,82541.0
742,20180527.0,25.1,82541.0
743,20180528.0,27.2,82541.0
744,20180529.0,25.6,82541.0
745,20180530.0,24.7,82541.0
746,20180531.0,26.8,82541.0
747,20180601.0,22.6,82541.0
748,20180602.0,23.0,82541.0
749,20180603.0,25.0,82541.0
750,20180604.0,25.9,82541.0
751,20180605.0,25.8,82541.0
752,20180606.0,26.6,82541.0
753,20180607.0,23.3,82541.0
754,20180608.0,24.8,82541.0
755,20180609.0,25.7,82541.0
756,20180610.0,26.0,82541.0
757,20180611.0,27.5,82541.0
758,20180612.0,21.6,82541.0
759,20180613.0,14.7,82541.0
760,20180614.0,18.5,82541.0
761,20180615.0,20.4,82541.0
762,20180616.0,23.8,82541.0
763,20180617.0,22.5,82541.0
764,20180618.0,21.3,82541.0
765,20180619.0,23.9,82541.0
766,20180620.0,27.0,82541.0
767,20180621.0,27.1,82541.0
768,20180622.0,16.0,82541.0
769,20180623.0,17.7,82541.0
770,20180624.0,18.8,82541.0
771,20180625.0,17.8,82541.0
772,20180626.0,21.5,82541.0
773,20180627.0,20.5,82541.0
774,20180628.0,14.9,82541.0
775,20180629.0,20.9,82541.0
776,20180630.0,25.0,82541.0
777,20180701.0,21.7,82541.0
778,20180702.0,23.1,82541.0
779,20180523.0,22.5,8280.0
780,20180524.0,21.4,8280.0
781,20180525.0,22.8,8280.0
782,20180526.0,25.3,8280.0
783,20180527.0,24.9,8280.0
784,20180528.0,28.0,8280.0
785,20180529.0,28.0,8280.0
786,20180530.0,26.4,8280.0
787,20180531.0,28.4,8280.0
788,20180601.0,26.4,8280.0
789,20180602.0,21.9,8280.0
790,20180603.0,25.0,8280.0
791,20180604.0,26.3,8280.0
792,20180605.0,21.3,8280.0
793,20180606.0,25.9,8280.0
794,20180607.0,27.5,8280.0
795,20180608.0,27.8,8280.0
796,20180609.0,26.7,8280.0
797,20180610.0,26.2,8280.0
798,20180611.0,23.9,8280.0
799,20180612.0,17.8,8280.0
800,20180613.0,14.9,8280.0
801,20180614.0,20.3,8280.0
802,20180615.0,22.1,8280.0
803,20180616.0,25.3,8280.0
804,20180617.0,25.4,8280.0
805,20180618.0,22.4,8280.0
806,20180619.0,23.9,8280.0
807,20180620.0,29.1,8280.0
808,20180621.0,27.7,8280.0
809,20180622.0,14.3,8280.0
810,20180623.0,13.1,8280.0
811,20180624.0,15.9,8280.0
812,20180625.0,20.1,8280.0
813,20180626.0,21.5,8280.0
814,20180627.0,22.0,8280.0
815,20180628.0,22.2,8280.0
816,20180629.0,27.7,8280.0
817,20180630.0,20.9,8280.0
818,20180701.0,20.3,8280.0
819,20180702.0,22.7,8280.0
820,20180523.0,22.7,86444.0
821,20180524.0,21.6,86444.0
822,20180525.0,24.0,86444.0
823,20180526.0,24.4,86444.0
824,20180527.0,26.5,86444.0
825,20180528.0,27.5,86444.0
826,20180529.0,26.1,86444.0
827,20180530.0,25.9,86444.0
828,20180531.0,27.7,86444.0
829,20180601.0,23.8,86444.0
830,20180602.0,23.4,86444.0
831,20180603.0,26.0,86444.0
832,20180604.0,26.9,86444.0
833,20180605.0,27.1,86444.0
834,20180606.0,26.7,86444.0
835,20180607.0,26.0,86444.0
836,20180608.0,26.6,86444.0
837,20180609.0,26.9,86444.0
838,20180610.0,25.4,86444.0
